category	FROM	TO	evidence	source
TF-gene	YY1	HSD3B1	Experimental	PMID20584335
TF-gene	YY1	HSD3B2	Experimental	PMID20584335
TF-gene	YY1	ID1	Experimental	PMID20584335
TF-gene	YY1	IFNA7	Experimental	PMID20584335
TF-gene	YY1	IFNG	Experimental	PMID20584335
TF-gene	YY1	KIR3DL1	Experimental	PMID20584335
TF-gene	YY1	PCNA	Experimental	PMID20584335
TF-gene	YY1	PEG3	Experimental	PMID20584335
TF-gene	YY1	STAR	Experimental	PMID20584335
TF-gene	YY1	THBS1	Experimental	PMID20584335
TF-gene	YY1	TOP3A	Experimental	PMID20584335
TF-gene	YY1	TP53	Experimental	PMID20584335
TF-gene	YY1	DEK	Experimental	PMID20584335
TF-gene	YY1	BAT1	Experimental	PMID20584335
TF-gene	YY1	GDF5	Experimental	PMID20584335
TF-gene	YY1	IKBKAP	Experimental	PMID20584335
TF-gene	YY1	ATP2C1	Experimental	PMID20584335
TF-gene	ZIC1	APOE	Experimental	PMID20584335
TF-gene	ZIC2	APOE	Experimental	PMID20584335
TF-gene	CNBP	MYC	Experimental	PMID20584335
TF-gene	MZF1	APOH	Experimental	PMID20584335
TF-gene	MZF1	CBS	Experimental	PMID20584335
TF-gene	MZF1	CD34	Experimental	PMID20584335
TF-gene	MZF1	CDH2	Experimental	PMID20584335
TF-gene	MZF1	MYB	Experimental	PMID20584335
TF-gene	MZF1	NOS1	Experimental	PMID20584335
TF-gene	MZF1	NOS3	Experimental	PMID20584335
TF-gene	MZF1	SLC19A1	Experimental	PMID20584335
TF-gene	ZNF76	NOS1	Experimental	PMID20584335
TF-gene	ZNF76	TALDO1	Experimental	PMID20584335
TF-gene	ZNF143	NOS1	Experimental	PMID20584335
TF-gene	ZNF143	TALDO1	Experimental	PMID20584335
TF-gene	ZNF143	RNU6-1	Experimental	PMID20584335
TF-gene	ZNF148	MMP3	Experimental	PMID20584335
TF-gene	ZNF148	STAT1	Experimental	PMID20584335
TF-gene	ZBTB17	CDKN1A	Experimental	PMID20584335
TF-gene	VEZF1	EDN1	Experimental	PMID20584335
TF-gene	VEZF1	IL3	Experimental	PMID20584335
TF-gene	ZNF174	PDGFB	Experimental	PMID20584335
TF-gene	PAX8	TP53	Experimental	PMID20584335
TF-gene	MAFK	NQO1	Experimental	PMID20584335
TF-gene	FOSL1	GSTP1	Experimental	PMID20584335
TF-gene	FOSL1	HOXD13	Experimental	PMID20584335
TF-gene	FOSL1	IL2	Experimental	PMID20584335
TF-gene	FOSL1	IL6	Experimental	PMID20584335
TF-gene	FOSL1	IL8	Experimental	PMID20584335
TF-gene	FOSL1	IVL	Experimental	PMID20584335
TF-gene	FOSL1	MMP1	Experimental	PMID20584335
TF-gene	FOSL1	MMP2	Experimental	PMID20584335
TF-gene	FOSL1	PLAU	Experimental	PMID20584335
TF-gene	FOSL1	SPRR1B	Experimental	PMID20584335
TF-gene	FOSL1	FOSL1	Experimental	PMID20584335
TF-gene	FOSL1	TNFRSF10A	Experimental	PMID20584335
TF-gene	HMGA2	BCL2A1	Experimental	PMID20584335
TF-gene	ZNF239	RBP3	Experimental	PMID20584335
TF-gene	NCOA3	ERBB2	Experimental	PMID20584335
TF-gene	MAD1L1	TERT	Experimental	PMID20584335
TF-gene	KLF11	APOH	Experimental	PMID20584335
TF-gene	KLF11	INS	Experimental	PMID20584335
TF-gene	KLF11	MAOB	Experimental	PMID20584335
TF-gene	TEAD2	EGFR	Experimental	PMID20584335
TF-gene	BARX2	CALCA	Experimental	PMID20584335
TF-gene	TP63	JAG1	Experimental	PMID20584335
TF-gene	TP63	CDKN1A	Experimental	PMID20584335
TF-gene	TP63	MDM2	Experimental	PMID20584335
TF-gene	NCOA1	ERBB2	Experimental	PMID20584335
TF-gene	NCOA1	HOXA10	Experimental	PMID20584335
TF-gene	KSR1	LOR	Experimental	PMID20584335
TF-gene	NR1I2	ALAS1	Experimental	PMID20584335
TF-gene	NR1I2	CYP3A7	Experimental	PMID20584335
TF-gene	NR1I2	CYP2B6	Experimental	PMID20584335
TF-gene	NR1I2	CYP2C19	Experimental	PMID20584335
TF-gene	NR1I2	CYP2C8	Experimental	PMID20584335
TF-gene	NR1I2	CYP2C9	Experimental	PMID20584335
TF-gene	NR1I2	CYP3A4	Experimental	PMID20584335
TF-gene	NR1I2	NOS2	Experimental	PMID20584335
TF-gene	NR1I2	ABCB1	Experimental	PMID20584335
TF-gene	NR1I2	PTPN6	Experimental	PMID20584335
TF-gene	NR1I2	UGT1A	Experimental	PMID20584335
TF-gene	NR1I2	SLCO1B1	Experimental	PMID20584335
TF-gene	LDB1	KIT	Experimental	PMID20584335
TF-gene	ARHGEF7	AGER	Experimental	PMID20584335
TF-gene	ARHGEF7	FAS	Experimental	PMID20584335
TF-gene	ARHGEF7	FASLG	Experimental	PMID20584335
TF-gene	ARHGEF7	CCND1	Experimental	PMID20584335
TF-gene	ARHGEF7	BCL2	Experimental	PMID20584335
TF-gene	ARHGEF7	BCL2A1	Experimental	PMID20584335
TF-gene	ARHGEF7	BCL2L1	Experimental	PMID20584335
TF-gene	ARHGEF7	COL1A2	Experimental	PMID20584335
TF-gene	ARHGEF7	CRMP1	Experimental	PMID20584335
TF-gene	ARHGEF7	ELF3	Experimental	PMID20584335
TF-gene	ARHGEF7	HAS2	Experimental	PMID20584335
TF-gene	ARHGEF7	HIF1A	Experimental	PMID20584335
TF-gene	ARHGEF7	HLA-G	Experimental	PMID20584335
TF-gene	ARHGEF7	IFNB1	Experimental	PMID20584335
TF-gene	ARHGEF7	IFNG	Experimental	PMID20584335
TF-gene	ARHGEF7	IFNGR2	Experimental	PMID20584335
TF-gene	ARHGEF7	IL1B	Experimental	PMID20584335
TF-gene	ARHGEF7	IL2	Experimental	PMID20584335
TF-gene	ARHGEF7	IL2RA	Experimental	PMID20584335
TF-gene	ARHGEF7	IL6	Experimental	PMID20584335
TF-gene	ARHGEF7	IRF4	Experimental	PMID20584335
TF-gene	ARHGEF7	MICA	Experimental	PMID20584335
TF-gene	ARHGEF7	NFKB1	Experimental	PMID20584335
TF-gene	ARHGEF7	NR4A2	Experimental	PMID20584335
TF-gene	ARHGEF7	OLR1	Experimental	PMID20584335
TF-gene	ARHGEF7	PIGR	Experimental	PMID20584335
TF-gene	ARHGEF7	REL	Experimental	PMID20584335
TF-gene	ARHGEF7	CCL2	Experimental	PMID20584335
TF-gene	ARHGEF7	CCL5	Experimental	PMID20584335
TF-gene	ARHGEF7	CCL19	Experimental	PMID20584335
TF-gene	ARHGEF7	STAT4	Experimental	PMID20584335
TF-gene	ARHGEF7	TNF	Experimental	PMID20584335
TF-gene	ARHGEF7	TP53	Experimental	PMID20584335
TF-gene	ARHGEF7	VCAM1	Experimental	PMID20584335
TF-gene	ARHGEF7	TNFRSF10B	Experimental	PMID20584335
TF-gene	ARHGEF7	NOD2	Experimental	PMID20584335
TF-gene	ARHGEF7	MUC5B	Experimental	PMID20584335
TF-gene	FUBP1	BRCA1	Experimental	PMID20584335
TF-gene	FUBP1	MYC	Experimental	PMID20584335
TF-gene	PHOX2B	PHOX2A	Experimental	PMID20584335
TF-gene	PHOX2B	SCG2	Experimental	PMID20584335
TF-gene	PHOX2B	PHOX2B	Experimental	PMID20584335
TF-gene	MTA1	BCAS3	Experimental	PMID20584335
TF-gene	KLF4	APOH	Experimental	PMID20584335
TF-gene	KLF4	CDKN1A	Experimental	PMID20584335
TF-gene	KLF4	ITGAD	Experimental	PMID20584335
TF-gene	KLF4	SLC5A6	Experimental	PMID20584335
TF-gene	LITAF	TNF	Experimental	PMID20584335
TF-gene	TBPL1	NF1	Experimental	PMID20584335
TF-gene	GTF2IRD1	HOXC8	Experimental	PMID20584335
TF-gene	GTF2IRD1	TNNI1	Experimental	PMID20584335
TF-gene	NCOR1	ERBB2	Experimental	PMID20584335
TF-gene	NR1I3	ADH1C	Experimental	PMID20584335
TF-gene	NR1I3	ALAS1	Experimental	PMID20584335
TF-gene	NR1I3	CYP2B6	Experimental	PMID20584335
TF-gene	NR1I3	CYP2C19	Experimental	PMID20584335
TF-gene	NR1I3	CYP2C8	Experimental	PMID20584335
TF-gene	NR1I3	CYP2C9	Experimental	PMID20584335
TF-gene	NR1I3	CYP3A4	Experimental	PMID20584335
TF-gene	NR1I3	NOS2	Experimental	PMID20584335
TF-gene	NR1I3	RARB	Experimental	PMID20584335
TF-gene	NR1H4	APOA1	Experimental	PMID20584335
TF-gene	NR1H4	APOC2	Experimental	PMID20584335
TF-gene	NR1H4	BAAT	Experimental	PMID20584335
TF-gene	NR1H4	FABP6	Experimental	PMID20584335
TF-gene	NR1H4	PPARA	Experimental	PMID20584335
TF-gene	NR1H4	PTPN6	Experimental	PMID20584335
TF-gene	NR1H4	ABCB11	Experimental	PMID20584335
TF-gene	NR1H4	FGF19	Experimental	PMID20584335
TF-gene	NR1H4	SLC27A5	Experimental	PMID20584335
TF-gene	NR1H4	SLCO1B3	Experimental	PMID20584335
TF-gene	NR1H4	APOA5	Experimental	PMID20584335
TF-gene	NR1H3	ABCA1	Experimental	PMID20584335
TF-gene	NR1H3	APOE	Experimental	PMID20584335
TF-gene	NR1H3	CETP	Experimental	PMID20584335
TF-gene	NR1H3	FABP6	Experimental	PMID20584335
TF-gene	NR1H3	SLC2A4	Experimental	PMID20584335
TF-gene	NR1H3	TLR4	Experimental	PMID20584335
TF-gene	NR1H3	TNF	Experimental	PMID20584335
TF-gene	NR1H3	ABCG1	Experimental	PMID20584335
TF-gene	NR1H3	NR1H3	Experimental	PMID20584335
TF-gene	THOC4	RHCE	Experimental	PMID20584335
TF-gene	IKZF1	CD8A	Experimental	PMID20584335
TF-gene	IKZF1	FAAH	Experimental	PMID20584335
TF-gene	IKZF1	FGFR4	Experimental	PMID20584335
TF-gene	IKZF1	RFC1	Experimental	PMID20584335
TF-gene	IKZF1	SLC19A1	Experimental	PMID20584335
TF-gene	IKZF1	STAT4	Experimental	PMID20584335
TF-gene	IKZF1	VIPR1	Experimental	PMID20584335
TF-gene	IRF9	CCL19	Experimental	PMID20584335
TF-gene	IRF9	ISG15	Experimental	PMID20584335
TF-gene	KLF1	APOH	Experimental	PMID20584335
TF-gene	CTCF	APOH	Experimental	PMID20584335
TF-gene	CTCF	APP	Experimental	PMID20584335
TF-gene	CTCF	BRCA1	Experimental	PMID20584335
TF-gene	CTCF	CFTR	Experimental	PMID20584335
TF-gene	CTCF	IGF2	Experimental	PMID20584335
TF-gene	CTCF	MYC	Experimental	PMID20584335
TF-gene	CTCF	PIM1	Experimental	PMID20584335
TF-gene	CTCF	PLK1	Experimental	PMID20584335
TF-gene	CTCF	TERT	Experimental	PMID20584335
TF-gene	CTCF	H19	Experimental	PMID20584335
TF-gene	NFAT5	CYP2E1	Experimental	PMID20584335
TF-gene	NFAT5	TNF	Experimental	PMID20584335
TF-gene	ATF7	ERBB2	Experimental	PMID20584335
TF-gene	KLF12	TFAP2A	Experimental	PMID20584335
TF-gene	KLF8	APOH	Experimental	PMID20584335
TF-gene	ATF6	HSPA5	Experimental	PMID20584335
TF-gene	NFASC	IL2	Experimental	PMID20584335
TF-gene	CRTC1	IL8	Experimental	PMID20584335
TF-gene	CRTC1	S100A4	Experimental	PMID20584335
TF-gene	HEY2	VEGFA	Experimental	PMID20584335
TF-gene	ZNF281	GAST	Experimental	PMID20584335
TF-gene	ZNF281	SLC25A21	Experimental	PMID20584335
TF-gene	SIN3A	E2F1	Experimental	PMID20584335
TF-gene	NKX2-8	AFP	Experimental	PMID20584335
TF-gene	SETD2	ALDOA	Experimental	PMID20584335
TF-gene	SETD2	EDN1	Experimental	PMID20584335
TF-gene	SETD2	ENO1	Experimental	PMID20584335
TF-gene	SETD2	EPO	Experimental	PMID20584335
TF-gene	SETD2	SERPINE1	Experimental	PMID20584335
TF-gene	SETD2	PGK1	Experimental	PMID20584335
TF-gene	SETD2	PPARA	Experimental	PMID20584335
TF-gene	SETD2	TERT	Experimental	PMID20584335
TF-gene	SETD2	TF	Experimental	PMID20584335
TF-gene	SETD2	VEGFA	Experimental	PMID20584335
TF-gene	SETD2	BHLHE40	Experimental	PMID20584335
TF-gene	SETD2	BHLHE41	Experimental	PMID20584335
TF-gene	TFCP2L1	CYP11A1	Experimental	PMID20584335
TF-gene	KCNIP3	FOS	Experimental	PMID20584335
TF-gene	CUZD1	NOS3	Experimental	PMID20584335
TF-gene	FOXP3	CSF2	Experimental	PMID20584335
TF-gene	FOXP3	IL2	Experimental	PMID20584335
TF-gene	FOXP3	TTR	Experimental	PMID20584335
TF-gene	ZBTB7B	COL2A1	Experimental	PMID20584335
TF-gene	LEF1	ADA	Experimental	PMID20584335
TF-gene	LEF1	CCND1	Experimental	PMID20584335
TF-gene	LEF1	DCT	Experimental	PMID20584335
TF-gene	LEF1	MITF	Experimental	PMID20584335
TF-gene	LEF1	TRA@	Experimental	PMID20584335
TF-gene	ZNF219	HMGN1	Experimental	PMID20584335
TF-gene	KLF3	C4A	Experimental	PMID20584335
TF-gene	ZBTB7A	MYC	Experimental	PMID20584335
TF-gene	KLF13	CCL5	Experimental	PMID20584335
TF-gene	TMBIM4	TP53	Experimental	PMID20584335
TF-gene	NAT10	TERT	Experimental	PMID20584335
TF-gene	ZNF444	SCARF1	Experimental	PMID20584335
TF-gene	CDCA7L	IFNB1	Experimental	PMID20584335
TF-gene	CDCA7L	OAS1	Experimental	PMID20584335
TF-gene	TRERF1	CYP11A1	Experimental	PMID20584335
TF-gene	FOXJ2	C4BPA	Experimental	PMID20584335
TF-gene	ZNF395	HTT	Experimental	PMID20584335
TF-gene	SLC2A4RG	HTT	Experimental	PMID20584335
TF-gene	ARNTL2	SERPINE1	Experimental	PMID20584335
TF-gene	SCYL1	BGLAP	Experimental	PMID20584335
TF-gene	ZNF350	GADD45A	Experimental	PMID20584335
TF-gene	ELSPBP1	FOS	Experimental	PMID20584335
TF-gene	ELSPBP1	GLI1	Experimental	PMID20584335
TF-gene	ELSPBP1	PTPN6	Experimental	PMID20584335
TF-gene	CRTC3	IL8	Experimental	PMID20584335
TF-gene	RPF1	EGFR	Experimental	PMID20584335
TF-gene	AKNA	CD40	Experimental	PMID20584335
TF-gene	AKNA	CD40LG	Experimental	PMID20584335
TF-gene	ELOF1	TLR9	Experimental	PMID20584335
TF-gene	LHX4	POU1F1	Experimental	PMID20584335
TF-gene	GABPB2	THPO	Experimental	PMID20584335
TF-gene	KLF17	APOH	Experimental	PMID20584335
TF-gene	CRTC2	IL8	Experimental	PMID20584335
TF-gene	SAMD9L	PLAU	Experimental	PMID20584335
TF-gene	VSX2	RHO	Experimental	PMID20584335
TF-gene	DND1	CDKN1B	Experimental	PMID20584335
TF-gene	DND1	LATS2	Experimental	PMID20584335
TF-gene	BP1	APOH	Experimental	PMID20584335
TF-gene	BP2	APOH	Experimental	PMID20584335
TF-gene	MEF2B	JUN	Experimental	PMID20584335
miRNA-gene	hsa-let-7	HMGA2	Experimental	PMID20584335
miRNA-gene	hsa-let-7	KRAS	Experimental	PMID20584335
miRNA-gene	hsa-let-7	NRAS	Experimental	PMID20584335
miRNA-gene	hsa-let-7a	HMGA2	Experimental	PMID20584335
miRNA-gene	hsa-let-7a	KRAS	Experimental	PMID20584335
miRNA-gene	hsa-let-7a	lin-28	Experimental	PMID20584335
miRNA-gene	hsa-let-7a	NF2	Experimental	PMID20584335
miRNA-gene	hsa-let-7a	NRAS	Experimental	PMID20584335
miRNA-gene	hsa-let-7a	raver2	Experimental	PMID20584335
miRNA-gene	hsa-let-7a	TRIM71	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	AARSD1	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	AKAP8	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	ANAPC1	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	ATAD3B	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	ATP6V0A1	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	ATP6V1F	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	AURKB	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	BAT2	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	BCL7A	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	CALCOCO2	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	CAPG	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	CARHSP1	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	CCND1	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	CDC25A	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	CDIPT	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	CDK6	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	CDKAL1	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	CHMP2A	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	COMMD9	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	CSNK1D	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	DHX57	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	DOCK5	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	DSP	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	DUSP12	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	DUSP23	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	F2	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	FADS2	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	FAM105A	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	FAM96A	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	FNDC3A	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	GEMIN7	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	GPR56	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	GRPEL2	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	GTPBP3	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	GYS1	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	HMGA1	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	HMGA2a	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	IFIT5	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	IFRD1	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	IGF2BP1	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	IPO4	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	KIAA0409	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	Lin28	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	MARS2	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	MLLT1	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	MRM1	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	MRPS24	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	MRPS33	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	MTPN	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	MTRR	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	NEDD4	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	NXN	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	OPRS1	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	PGRMC1	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	POLD2	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	POLR2C	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	POM121	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	PPP1R7	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	PRIM1	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	PTGS2	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	PXDN	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	RBM19	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	RDH10	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	RHOB	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	RHOG	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	RPP38	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	SCYL1	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	SLC1A4	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	SLC25A1	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	SLC25A13	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	SLC25A24	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	SLC25A32	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	SNAP23	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	SPCS3	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	SPRYD4	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	TAF9B	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	THBS1	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	TMEM2	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	TRMT1	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	TTC9C	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	TYMS	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	UGT8	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	UHRF1	Experimental	PMID20584335
miRNA-gene	hsa-let-7b	VPS39	Experimental	PMID20584335
miRNA-gene	hsa-let-7c	c-MYC	Experimental	PMID20584335
miRNA-gene	hsa-let-7c	HMGA2	Experimental	PMID20584335
miRNA-gene	hsa-let-7c	HMGA2a	Experimental	PMID20584335
miRNA-gene	hsa-let-7c	TRIM71	Experimental	PMID20584335
miRNA-gene	hsa-let-7e	HMGA2a	Experimental	PMID20584335
miRNA-gene	hsa-let-7e	SMC1L1	Experimental	PMID20584335
miRNA-gene	hsa-let-7g	HMGA2	Experimental	PMID20584335
miRNA-gene	hsa-let-7g	IGF2BP1	Experimental	PMID20584335
miRNA-gene	hsa-let-7g	IMP-1	Experimental	PMID20584335
miRNA-gene	hsa-let-7i	TLR4	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	ABHD11	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	ACPL2	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	ADAR	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	ADPGK	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	AGMAT	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	AGRN	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	ANKIB1	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	ANKRD29	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	ANP32B	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	ANPEP	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	ANXA2	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	AP3B1	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	AP3D1	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	ARCN1	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	ARF3	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	ARF4	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	ARHGEF18	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	ARID1A	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	ARID2	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	ASH2L	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	ATP6V0A1	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	AXL	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	BCKDHB	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	BDNF	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	BLCAP	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	BRI3BP	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	BRWD2	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	C20orf139	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	C20orf9	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	C2orf3	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	CAND1	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	CAP1	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	CDCP1	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	CDW92	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	CHST11	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	CHSY1	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	CLCN3	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	CLG	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	COIL	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	CORO1C	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	CPOX	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	CSRP1	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	CT120	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	CTEN	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	CTSC	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	CX43	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	DDX5	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	DHX15	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	DNAJB1	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	EGFR	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	EHMT1	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	EHMT2	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	EML4	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	EPB41L4B	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	F2	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	FBLN2	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	FLJ20273	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	FLJ20519	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	FLJ21415	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	G6PD	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	GAK	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	GCH1	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	GJA1	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	GNPDA2	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	GNPNAT1	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	GOLGA7	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	GPD2	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	H3F3B	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	Hand2	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	HCN2	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	HCN4	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	HDAC4	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	HIST1H3B	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	HIST1H3I	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	HPS4	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	HSP60	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	HSP70	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	IHPK2	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	INPP5F	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	IQGAP3	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	ITGB4	Experimental	PMID20584335
miRNA-gene	hsa-mir-1	KCNE1	Experimental	PMID20584335
