Cndp2	Pgls	0.081
Hist1H3I	Mcm7	0.126
Cdk11B	Cenpc	0.126
Bag5	Gak	0.126
Dok1	Syk	0.21
Sgca	Sgcb	0.376
App	Stub1	0.376
Chchd10	Ywhae	0.081
Cpne2	Grb2	0.332
Reep5	Smn1	0.126
Pml	Skil	0.454
Ccnd2	Cdk2	0.21
Park2	Sh3Gl3	0.376
Mpp3	Ywhae	0.081
Ep300	Rara	0.21
Eif2Ak1	Pik3Ca	0.183
Smarca4	Ywhae	0.081
Gatad2A	Tfcp2L1	0.126
Eed	Xpo1	0.126
Ap2A2	Ywhab	0.081
Rai14	Ywhah	0.126
Dctn2	Inpp5D	0.21
Eed	Rybp	0.126
Pfkp	Ywhaz	0.126
Ilvbl	Ywhae	0.081
Ewsr1	Zfp292	0.183
Hras	Pik3Ca	0.21
Tal1	Xrcc6	0.126
Chrna3	Chrna5	0.376
Birc6	Rnf41	0.376
Pou5F1	Sap130	0.126
Rsu1	Ywhae	0.081
Rab3A	Rph3A	0.731
Cd81	Ywhaz	0.081
Prdx6	Sufu	0.332
Fam203A	Rpgrip1L	0.126
Pot1B	Ten1	0.21
Hsd3B4	Pdzd9	0.081
Acsm1	Pgls	0.081
Mc1R	Msx1	0.309
Hgf	Hgf	0.332
Nup62	Nutf2	0.309
Ezh2	Rpl38	0.126
Lrrfip2	Myd88	0.21
Q7Tns8	Rpl28	0.21
Clic4	Pip5K1B	0.183
Cd40	Pik3R1	0.21
Eed	Gata4	0.126
Ikbkb	Map3K1	0.21
Rara	Rps25	0.21
Cd79A	Ubc	0.21
Cul1	Skp1	0.787
Hsd3B4	Krt79	0.081
Nanog	Uhrf1	0.126
Hsd3B4	Rab1A	0.081
Kcnma1	Serpina1B	0.332
Hmga2	Rps29	0.126
Actr3	Ywhab	0.081
Rnf41	Ticam1	0.21
Epor	Plcg1	0.61
Aplp1	Dab1	0.569
Ywhah	Ywhaz	0.126
Mitf	Pias3	0.183
Atf2	Mapk1	0.472
Cflar	Map2K4	0.21
Eif3A	Eif3B	0.376
Itpka	Ywhaz	0.126
Jdp2	Meis3	0.183
Herc2	Tp53	0.21
Nphp4	Nup93	0.236
Meis1	Pbx4	0.183
Ezh2	Pkm	0.126
Ptprd	Trpm7	0.126
Ep300	Stat6	0.21
Ngly1	Rad23B	0.702
Fos	Jund	0.309
Hsd3B4	Myof	0.081
D10Jhu81E	Ywhae	0.081
Krt14	Nphp4	0.126
Rgl3	Rit1	0.376
Ctnna1	Ikbkb	0.183
Efna4	Epha1	0.21
Prph	Ywhae	0.081
Kmt2A	Per2	0.21
Cdkn1A	Nfe2L2	0.702
Cenpc	Fam208B	0.126
Foxp3	Rorc	0.396
Mtpn	Pgls	0.081
Grb2	Inpp5D	0.21
Camkk1	Nos2	0.309
Dek	Tlx3	0.183
Pgls	Yars	0.081
Ank2	Dctn4	0.126
Chrna1	Chrna1	0.236
Trpm7	Tuba4A	0.126
Grin1	Map2K1	0.49
Eed	Uso1	0.126
Alx4	Lmx1B	0.183
Pcbd2	Pgls	0.081
Fez1	Ndn	0.376
Camk2B	Grid2	0.21
Brap	Map2K1	0.21
Chd5	Hdac2	0.21
Sox2	Wwp2	0.21
Akap1	Siah2	0.772
Sin3A	Tet2	0.21
Canx	Rpn2	0.126
Tardbp	Ywhae	0.081
Decr2	Ywhae	0.081
Grb2	Nf2	0.376
Hnrnpl	Hsd3B4	0.081
Golga1	Lamp1	0.126
Cdh13	Ywhae	0.081
Tfcp2L1	Xrcc1	0.236
Eed	Eprs	0.126
Hsd3B4	Slc25A10	0.081
Pgls	Pklr	0.081
Hsd3B4	Trap1	0.081
Ctsb	Ctsd	0.126
Park7	Tp53	0.376
Isg15	Mdh2	0.236
Hsd3B4	Q9Cy10	0.081
Barx1	Dlx1	0.183
Trap1	Ywhae	0.081
Pou5F1	Znf143	0.583
Elane	Serpina1A	0.309
Hspa9	Ywhaz	0.126
Alx4	Hoxa11	0.183
Atf7Ip	Cdk7	0.21
Cyp3A16	Ywhae	0.081
Nfix	Prkcq	0.523
Tp53	Ubc	0.757
C3	Hsd3B7	0.081
Bbs2	Bbs7	0.697
Smad5	Smad9	0.21
Cdkn2A	Tp53	0.523
Kank4	Ywhae	0.081
Eef1A1	Ywhaz	0.196
Hnrnpk	Rpgrip1L	0.126
Ndufs3	Ywhaz	0.196
Omg	Ywhae	0.081
Stx3	Vamp3	0.21
Pard3	Sfn	0.21
Eed	Wdr18	0.126
Ccna2	Cdk1	0.702
Eed	Lima1	0.126
Pik3Cb	Rhog	0.21
Pcgf2	Rnf2	0.978
Lrch2	Ywhae	0.126
Ccdc64B	Rab3D	0.126
Clstn1	Lrp1	0.126
Snca	Ywhah	0.454
Aurkb	H3F3B	0.309
Clasp2	Ywhae	0.081
Ankrd1	Ttn	0.309
Dak	Pgls	0.081
Gata1	Ppara	0.309
Crip2	Ywhae	0.081
Gatad2B	Nanog	0.416
Anp32A	Nfatc2	0.183
Itih4	Ywhae	0.081
Dlg4	Grin2B	0.98
Kat2B	Notch1	0.309
Cct2	Ywhae	0.081
Itih1	Ywhae	0.081
Dlg4	Sirt2	0.236
Cdc37	Hsp90Aa1	0.21
Copa	Mcf2	0.183
Fhod3	Sqstm1	0.126
Ctnnb1	Cul4A	0.21
Anks6	Invs	0.126
Ddx17	Hsd3B7	0.081
Lyn	Ms4A2	0.21
Btk	Man2B1	0.183
Erbb2	Shc1	0.21
Mpp5	Ywhaz	0.081
Coro6	Ywhae	0.081
Amacr	Pgls	0.081
Ruvbl1	Sox2	0.236
Hist1H2Ao	Uhrf1	0.033
Cbx1	Hist1H1E	0.623
Grin1	Hspa8	0.126
Cdk9	Hnrnpm	0.126
Nanog	Zfp462	0.126
Ripk2	Ubc	0.21
Hsd3B7	Ldha	0.081
Cd22	Ptpn6	0.507
Aurka	Sirt2	0.236
Tcf3	Tcf3	0.597
Cav1	Pparg	0.21
Abce1	Eed	0.126
Mapt	Ppp1Ca	0.236
Rhoc	Ywhah	0.126
Slc6A3	Ywhae	0.081
Ppp1Cc	Stx1A	0.126
Nr1H4	Sirt1	0.21
Gria2	Tuba1A	0.126
Smn1	Smn1	0.332
Slc2A4	Ywhae	0.081
Akt1S1	Ywhaq	0.21
Hsd3B4	Rbbp9	0.081
Cenpq	Foxp3	0.126
Mta2	Unk	0.126
Il6St	Osm	0.309
Bin1	Dnm3	0.21
Mov10	Trim71	0.126
Brd4	Pou5F1	0.126
Lgmn	Ywhae	0.081
Casc5	Cenpc	0.126
Mylk	Patz1	0.183
Clstn1	Mbp	0.126
Dlg2	Fzd7	0.21
Csl	Hsd3B4	0.081
Pdgfb	Pdgfrb	0.21
Ywhae	Znf207	0.081
Dcxr	Ywhae	0.081
Birc3	Cd40	0.21
Eed	Mettl16	0.126
Arhgap26	Nyap2	0.21
Eed	Sec11A	0.126
Ezh1	Mtf2	0.49
Sall1	Sox2	0.126
Taf1B	Taf1C	0.376
Gbf1	Ywhae	0.081
Kif5B	Ncoa2	0.309
Cdc37	Lrrk2	0.21
Nppa	Pkm	0.183
Ybx3	Ywhae	0.081
Grin2B	Ppp5C	0.236
Thoc3	Ywhae	0.081
Hdac1	Nfkb1	0.692
Map1B	Ywhab	0.081
Eed	Sptan1	0.236
Cd81	Igsf8	0.21
Ccnt1	Max	0.21
Cidea	Prkag1	0.61
Sigirr	Ywhaz	0.081
Hsd3B7	Hsp90Ab1	0.081
Rpsa	Tcf3	0.126
Hsd3B7	Rpl24	0.081
Dlg4	Mdm2	0.569
Itgb1	Ywhaz	0.081
Ccnd1	Pura	0.309
Hp1Bp3	Ywhae	0.081
Ctnnb1	Gsk3B	0.623
Sv2B	Syt1	0.21
Nanog	Sgol2	0.236
Ewsr1	Snapc4	0.183
Cdh23	Ush1C	0.61
Cdkn2A	Mdm2	0.065
Pgk1	Pgls	0.081
Hspa5	Rpgrip1L	0.126
Irf7	Rsad2	0.21
Pygl	Ywhae	0.081
Mbip	Tada2A	0.126
Cltc	Stx1A	0.081
Fam175B	Jund	0.309
Dbnl	Ywhae	0.196
Cyp2F2	Hsd3B7	0.081
Eed	Sirt2	0.126
Cpsf3	Pgls	0.081
Gsta1	Hsd3B4	0.081
Ptpn6	Ywhae	0.081
Foxp3	Rrp9	0.126
Eed	Fus	0.126
Pgls	Sh3Glb1	0.081
Atxn2L	Ywhae	0.081
Hsd3B4	Rbm47	0.081
Arhgef7	Git2	0.332
Chd7	Eed	0.126
Barx1	Znf641	0.183
Plod3	Ywhah	0.126
Chuk	Nlrc5	0.507
Csf1	Myd88	0.21
Hnrnpd	Hsd3B7	0.081
Cux1	Sharpin	0.21
Cryzl1	Ywhae	0.081
Cenpc	Csnk2B	0.126
Bcl2	Napa	0.21
Hnrnpu	Hsd3B7	0.081
Junb	Ubc	0.21
Rxrg	Tgif1	0.21
Itgb1Bp2	Itgb1Bp2	0.332
Jarid2	Stk38L	0.332
L3Mbtl2	Tfcp2L1	0.236
Nbea	Ywhab	0.081
Eed	Usp9X	0.126
Hmga2	Ubtf	0.126
Cltc	Ywhae	0.196
Asap2	Fbxo32	0.126
Epc2	Rnf2	0.126
Aldoc	Ywhab	0.081
Gnb5	Gng4	0.033
Rpa3	Unk	0.126
Sin3A	Ywhae	0.081
Eed	Myef2	0.126
Ncor1	Ppard	0.21
Fndc3A	Ywhae	0.081
Hcfc1	Tfcp2L1	0.236
Hp	Hsd3B7	0.081
Kcnma1	Rnpep	0.332
Ywhae	Zcchc8	0.081
Atxn7L2	Kat2A	0.126
Chd1L	Foxp3	0.126
Npm1	Rpl7	0.376
Cav1	Txnrd1	0.21
Ubox5	Vcp	0.569
Gapdh	Ywhab	0.081
Hk1	Ywhae	0.081
Lrrk2	Stxbp1	0.126
Psap	Sort1	0.21
Eef1D	Ywhae	0.081
Grin1	Prkacb	0.236
Hsd3B7	Mtdh	0.081
Dlg4	Ppp2R1A	0.236
Cd40	Traf6	0.659
Acsm1	Hsd3B4	0.081
Cenpf	Golga1	0.126
Cul3	Nfe2L2	0.21
Hspa4	Ilk	0.126
Cdk1	Pou5F1	0.671
Dnm2	Grb2	0.354
Dmrt2	Hnrnph2	0.21
Lrrc47	Pou5F1	0.126
Hnrnpa1	Pias1	0.183
Gsn	Ywhae	0.081
Dnm1	Kcnma1	0.416
Stx4	Ywhae	0.081
Cenpf	Snap25	0.876
Nphp4	Prom2	0.126
Hdac6	Ywhae	0.081
Hmga2	Tubb4A	0.126
Ctcf	Polr1E	0.21
Trim32	Ywhaq	0.21
Fam162A	Hsd3B4	0.081
Cbx4	Pcgf2	0.126
Akt1	Sirt1	0.126
Clic4	Pgls	0.081
Gnb2L1	Park7	0.309
Atp5A1	Ywhae	0.196
Cdk9	Rpl10	0.126
Atm	Tp53	0.309
Nfe2	Zdhhc6	0.183
Eed	Rps10	0.126
Myocd	Ubr5	0.376
Kcna1	Ywhae	0.081
Eed	Pcgf5	0.126
Grb10	Insr	0.659
Ap2A2	Ywhae	0.081
Epb41L3	Rpgrip1L	0.126
Csnk2A1	Pou5F1	0.126
Mdh2	Ywhab	0.081
Bcl6	Tbx21	0.376
Eno2	Ywhae	0.081
L1Td1	Tfcp2L1	0.126
Msx2	Ndn	0.376
Ppp2R1A	Psmb7	0.21
Ddost	Hsd3B4	0.081
Afmid	Ywhae	0.081
Mavs	Traf6	0.21
Grb2	Sos2	0.597
Eed	Snrpg	0.126
Sel1L	Ywhae	0.081
Dnmt1	Tcf3	0.126
Grik2	Grin2B	0.126
Abi1	Eps8	0.507
Mras	Pik3Ca	0.21
Sptan1	Ywhaz	0.196
Grin2B	Rab3A	0.126
Ago2	Trim71	0.623
Hsp90Ab1	Itgb1Bp2	0.569
Rgs6	Rgs7Bp	0.21
Myod1	Ubtf	0.21
Anxa5	Ywhah	0.126
Mllt4	Mras	0.309
Itpka	Ywhae	0.081
Chd5	Pou5F1	0.236
Tcf20	Ywhae	0.081
Tfcp2L1	Xrcc5	0.236
Gga1	Ywhae	0.081
Wfdc2	Ywhae	0.081
Actg1	Rpgrip1L	0.126
Prkacb	Ywhae	0.081
Vdac1	Ywhab	0.081
Invs	Map6	0.126
Gata1	Hdac1	0.21
Nr5A1	Sox9	0.436
Cenpc	Scaper	0.126
Ache	Lamb1	0.454
Actr1A	Bcl2	0.21
Mpdz	Tead2	0.21
Eed	Rab31	0.126
Ctu1	Eed	0.126
Lat	Plcg1	0.21
Gm5124	Ywhae	0.081
Eed	Psmd1	0.126
Npdc1	Ywhae	0.081
Abca6	Hsd3B7	0.081
Fgf2	Fgfbp1	0.21
Fyn	Med28	0.21
Cenpc	Ncoa5	0.126
Sgip1	Ywhae	0.081
Hist1H3I	Mcm6	0.126
Cdk6	Ywhae	0.081
Crk	Sgk223	0.332
Rnf11	Traf6	0.507
Irf7	Trim35	0.21
Snrpf	Ywhae	0.081
Mapk6	Mapkapk2	0.454
Clnk	Lyn	0.21
Jarid2	Znf496	0.569
Cyld	Tuba1A	0.523
Pcbp2	Pik3R1	0.183
Ncoa3	Tfcp2L1	0.126
Tnfrsf11A	Traf3	0.183
Cblb	Sorbs1	0.21
Nfkb2	Sin3A	0.081
Cadm3	Ywhae	0.081
Pik3Cg	Rras2	0.21
Ncoa3	Sap18	0.183
Dnmt1	Uhrf1	0.569
Akap12	Rpgrip1L	0.126
Hdac4	Ncf4	0.183
Hsd3B4	Ndrg1	0.081
Dkc1	Ywhae	0.081
Arpc5L	Eed	0.126
Ddx17	Ubc	0.126
Dlg3	Ywhab	0.081
Hmga2	Vamp3	0.126
Eed	Mvp	0.126
Hunk	Nedd4	0.523
Nr0B1	Prmt1	0.126
Kng1	Ywhae	0.081
Fau	Hsd3B7	0.081
Nucb2	Ywhae	0.081
Cwc25	Hmga2	0.126
Cyb5R3	Pgls	0.081
Mc4R	Ubc	0.21
Grhpr	Ywhae	0.081
Mlc1	Myh3	0.21
Ppp2R1A	Psmb6	0.21
Jak2	Ubash3B	0.569
Akt2	Kctd20	0.309
Fbln2	Lama2	0.309
Fbxo30	Nanog	0.126
Gli3	Sufu	0.376
Ddx18	Eed	0.126
Dmrt2	Hnrnpab	0.21
Ilk	Parva	0.623
L1Td1	Sall4	0.126
Eed	Smarca4	0.126
Hsd3B7	Rpl21	0.081
Grin2B	Hras	0.236
Arl8A	Ywhae	0.081
Pgls	Ppa2	0.081
Fbxo32	Prdm16	0.126
Sox2	Xpo4	0.236
Lrrk2	Ywhaz	0.692
Esrra	Esrrb	0.126
Exoc4	Gria1	0.21
Hnrnph2	Iqcb1	0.236
Carm1	Mef2C	0.523
Casp12	Vcp	0.21
Ndn	Pogz	0.183
H1Fx	Ywhah	0.126
Lims1	Parva	0.21
Prkce	Vdac1	0.126
Kcnma1	Rpl12	0.332
Eed	Mogs	0.126
L3Mbtl2	Rybp	0.21
App	Thy1	0.21
Grid2	Nrxn1	0.21
Dpyd	Ywhae	0.081
Iscu	Ywhae	0.081
Lgi1	Ywhae	0.081
Nrbp1	Nrbp1	0.49
Myh7	Prkce	0.126
4732456N10Rik	Ywhae	0.081
H2Afx	Hsd3B7	0.081
Cat	Pgls	0.081
Stxbp3	Vamp2	0.21
Polr2C	Tfcp2L1	0.126
Asna1	Eed	0.126
Cad	Nphp1	0.236
Kat2A	Med18	0.126
Brip1	Tlx3	0.183
Perm1	Ywhae	0.081
Eif3A	Rara	0.21
Tmf1	Ubc	0.21
Fbln2	Fbxo32	0.126
Copa	Eed	0.126
Pgls	Serbp1	0.081
Pgls	Psmd14	0.081
Cdk9	Hexim2	0.126
Cenpc	Gm1141	0.126
Nrp1	Plxnd1	0.21
Esrrb	Med30	0.126
Ahr	Snai2	0.21
Rpgrip1L	Uba52	0.126
Prdx1	Ywhae	0.081
Gpbp1	Gtf2F2	0.309
Braf	Ywhaz	0.126
Mcu	Mcu	0.416
Rrp8	Ywhae	0.081
Arrb1	Src	0.21
Akt2	Bcl2A1D	0.183
Eed	Pmvk	0.126
Csk	Csk	0.332
App	Calu	0.21
Dlg4	Tubb4B	0.126
Hykk	Ywhae	0.081
Dmrt1	Sox9	0.236
Adcyap1R1	Igf1R	0.21
Med21	Nfe2	0.183
Ctnnd1	Ezh2	0.126
Lipc	Slc25A5	0.21
Atp5A1	Hsd3B4	0.081
Bin1	Mapt	0.21
Foxa2	Hif1A	0.507
Ube3A	Ywhae	0.081
Polr2H	Ywhah	0.126
Ezh2	H3F3B	0.126
Rpl34	Ywhah	0.126
Pou5F1	Rcor2	0.49
Agl	Ywhae	0.081
Bcl2L11	Dynlrb2	0.21
Bckdha	Ywhae	0.081
Eed	Nid2	0.126
Foxp3	Tbl1Xr1	0.126
Mxi1	Smad5	0.21
Spryd4	Ywhae	0.081
Pgls	Sardh	0.081
Ap3B1	Eed	0.126
Cacnb4	Tubb4A	0.126
Nos2	Ubc	0.21
Atp6V1A	Lyz2	0.126
Vcp	Vcp	0.554
Add2	Ywhae	0.081
Rpl36A	Ywhae	0.081
Map2K6	Ywhae	0.081
Hand1	Hand1	0.49
Arhgap39	Ywhab	0.081
Rock1	Rpgrip1L	0.126
Huwe1	Myc	0.21
H2Afy	Hsd3B4	0.081
Alad	Ywhae	0.081
Dlg4	Rac1	0.236
Ddx20	Ywhae	0.081
Bcl2	Gimap5	0.523
Fbxo32	Kars	0.126
Mef2D	Ywhae	0.081
Eif4G2	Lgals3	0.126
Ppm1H	Ywhae	0.081
Cdc42	Hmga2	0.126
Dnaja4	Ywhae	0.081
Scin	Ywhae	0.081
Tfdp1	Ywhae	0.081
Smarca4	Smarcd2	0.21
Grin2B	Mapk1	0.236
Gdi1	Unk	0.126
Akt1	Hist1H2Bg	0.309
Esr1	Kdm4A	0.21
Alx4	Tbx21	0.183
Nfyc	Pou5F1	0.236
Kcnma1	Tpm2	0.236
Arhgef28	Ywhaz	0.309
Amph	Ap2A2	0.21
L3Mbtl2	Nacc1	0.21
Adsl	Ywhae	0.081
Abi1	Abl1	0.309
Ppp2R1A	Psma7	0.21
Pgls	Tuba4A	0.081
Erlin2	Ywhah	0.126
Cyp3A11	Pgls	0.081
Mylk	Syt11	0.183
B0Lm42	Hmga2	0.126
Canx	Tnfrsf1A	0.126
Aph1B	Pde10A	0.126
Dusp2	Mapk9	0.309
Cbx7	Rybp	0.126
Pdzk1	Ywhaz	0.081
Mta2	Rbbp7	0.309
Capzb	Prkce	0.126
Grin2B	Ptk2B	0.236
Gnl3	Nanog	0.126
Hdac1	Hnf1B	0.454
Lamp1	Vamp7	0.126
Hmga2	Nkx2-1	0.126
Nid1	Ywhae	0.081
Jup	Nphp4	0.236
Hmga2	Sec13	0.126
Nrif1	Ubc	0.21
Gdi2	Rab6A	0.376
Bcl10	Socs3	0.21
Aqp4	Ywhaz	0.081
Pparg	Sp1	0.523
Nphp4	Serpinb7	0.126
Marc1	Ywhae	0.081
Rpl22L1	Ywhae	0.081
Bex2	Omp	0.523
Pax3	Sox8	0.21
Gstm5	Ywhae	0.081
Hist1H1C	Ywhae	0.081
Egln3	Myog	0.21
Hsp90Ab1	Nelfe	0.21
Atn1	Rere	0.21
Supt4H1A	Supt5H	0.183
Bad	Wasf1	0.21
Cblb	Cblb	0.236
Bmi1	Gata6	0.376
Map3K5	Park7	0.21
Crk	Dvl2	0.21
Arhgdia	Ikbkg	0.21
Cenpf	Rb1	0.376
Hmga2	Rbpj	0.126
Smarcc2	Tfcp2L1	0.236
Ezh2	Mtf2	0.597
Glod4	Hsd3B4	0.081
Lrrc40	Pou5F1	0.126
Krt1	Nphp1	0.126
Cybb	Ywhae	0.081
Ccdc64B	Rab13	0.126
Arrb1	Gnpat	0.183
Htt	Pak2	0.21
Chordc1	Pgls	0.081
Csnk2B	Ywhae	0.081
Sdc1	Topors	0.454
Aebp2	Ezh1	0.332
Arf5	Stx6	0.126
Pfn2	Vasp	0.454
Gm10174	Lrp2	0.183
Eif4Ebp1	Mapk1	0.309
Noc3L	Ywhah	0.126
Rps14	Ywhae	0.081
Csrp2Bp	Yeats2	0.309
Atp6V1A	Rps16	0.126
Pkd2	Psmd7	0.21
Hoxb4	Nfe2	0.183
Med6	Tada2A	0.126
Hao2	Hsd3B4	0.081
Pparg	Ubc	0.376
Rpgrip1L	Zfp747	0.126
Isg15	Myh9	0.236
Pml	Sumo1	0.21
Rdh1	Ywhae	0.081
Akt1	Sox2	0.309
Egfl7	Loxl1	0.21
Actg1	Klhl17	0.21
Canx	Rer1	0.126
Fbln2	Hspg2	0.523
Atp6V1A	Nefm	0.126
Thoc1	Ywhae	0.081
Rpgrip1L	Ywhaq	0.236
Fgf9	Fgfr3	0.033
Abi1	Tpm1	0.183
Erb	Mad2L1	0.454
Foxp3	Rrp8	0.126
Akap8	Tfcp2L1	0.236
Phyh	Ywhae	0.081
Ago2	Hsp90Ab1	0.21
Hist1H2Ah	Nphp1	0.126
Hsd3B4	Slc25A13	0.081
Nutf2	Ywhae	0.081
Muc5B	Ywhae	0.081
Dlx5	Maged1	0.454
Dlx1	Hoxb13	0.183
Cry1	Timeless	0.354
Hdac2	Rnf2	0.236
Cbl	Egfr	0.948
Nol11	Ywhae	0.081
Eed	Ipo4	0.126
B2M	Tap1	0.21
Actn1	Ankrd1	0.309
Cul3	Ywhae	0.081
Baz1B	Tbx5	0.454
Gli1	Smarcb1	0.376
Hsd3B7	Thy1	0.081
Lsm5	Lsm7	0.126
Ikbkg	Mavs	0.21
Shcbp1	Ubc	0.21
Emc1	Hsd3B7	0.081
Mxd1	Sin3B	0.065
Erp44	Lman1	0.126
Mapk1	Top2A	0.21
Hoxd13	Smad1	0.454
A2M	Hsd3B7	0.081
Psma8	Ywhae	0.081
Sept2	Sept5	0.376
Kmt2A	Kmt2A	0.236
Ptk2B	Src	0.376
Ahsg	Kcnma1	0.332
Pou5F1	Tmpo	0.126
Lrp1B	Sntg2	0.523
Gnat2	Syp	0.126
Hnrnpm	Ywhae	0.081
Arhgef18	Ywhaz	0.126
Eed	Pfn1	0.126
A2Ntu7	H2-L	0.376
Ptrh2	Ywhaz	0.081
Exosc6	Ywhah	0.126
Rpgrip1L	Tubb6	0.126
Sept7	Ywhab	0.081
Nup153	Ywhae	0.081
Hmga2	Mad2L1	0.126
E9Q9K8	Ryr2	0.21
Cebpb	Sin3A	0.309
Hspa5	Traf6	0.21
Adap1	Ywhae	0.081
Elavl1	Grb7	0.702
Hnrnpk	Hsd3B4	0.081
Atp5A1	Hsd3B7	0.081
Aire	Polr2B	0.236
Npc2	Ywhae	0.081
Gnb2L1	Hsd3B7	0.081
Cul3	Keap1	0.376
Katna1	Katnb1	0.523
Ccdc64B	Rab24	0.126
P01789	P01837	0.309
Aspn	Ywhae	0.081
Acat1	Pgls	0.081
Cd274	Pdcd1	0.309
Pparg	Tgfb1I1	0.21
Rplp2	Ywhah	0.126
Irf4	Tlx3	0.183
Gfap	Ywhae	0.081
Krt79	Ywhae	0.081
Atad5	Foxp3	0.126
Cyp39A1	Ywhae	0.081
Fam114A2	Ywhae	0.081
Purg	Ywhae	0.081
Flcn	Fnip1	0.376
Cdk9	Rb1	0.309
Eed	Rps8	0.126
Swi5	Ywhae	0.081
Max	Ppp1Cc	0.126
Hsd3B7	Psmb6	0.081
Ezh2	Krt17	0.126
Pak1	Rac1	0.21
Atp6V1A	Dbt	0.126
Eed	Krt19	0.126
Lman1	Ywhaz	0.081
Aplp2	Kif1A	0.21
Cct4	Ywhab	0.081
Rxra	Thrb	0.309
Helt	Hey2	0.21
Mafg	Mafg	0.332
Tert	Ubc	0.21
Invs	Pcmtd1	0.126
Fyn	Slamf1	0.895
Hmga2	Prr11	0.126
Aldh1L1	Set	0.126
Lect2	Lect2	0.554
Arhgef11	Plxnb1	0.569
Alx4	Alx4	0.21
Cluh	Eed	0.126
Actb	Nphp1	0.236
Cd74	H2-Eb1	0.21
Lonp1	Ywhae	0.081
Mavs	Traf2	0.21
Prodh	Ywhae	0.081
Qars	Ywhae	0.081
Pgls	Zbed5	0.081
Myog	Ubtf	0.21
Pcna	Ubc	0.126
Cdk9	Med10	0.126
Apex1	Pcna	0.21
Rad21	Stag3	0.126
Tceb2	Vhl	0.126
Gnao1	Gnb1	0.309
Lamb1	Lamc1	0.569
Ctcf	Polr1A	0.21
Arnt	Sim1	0.454
Acad11	Ywhae	0.081
Rps27	Ywhah	0.126
Anxa2	Ezh2	0.126
Nfkb1	Nfkbiz	0.183
Adrm1	Ubc	0.523
Cdk9	Mybbp1A	0.126
Ewsr1	Mecp2	0.183
Armc6	Ywhae	0.081
Dnmt3B	Suz12	0.376
Foxp3	Qki	0.126
Ywhae	Zeb2	0.081
Slc30A3	Vamp2	0.236
Reps1	Rpgrip1L	0.126
Ccnb1Ip1	Fam213A	0.309
Cdk2	Hist1H1A	0.925
Hsd3B4	Tm9Sf3	0.081
Mcfd2	Ywhae	0.081
Ikbkg	Traf6	0.569
Ago2	Fkbp5	0.21
Kiaa1429	Nanog	0.126
Smndc1	Ywhae	0.081
Hspa5	Ncstn	0.126
Fyn	Ptprf	0.454
Ywhae	Zc3H13	0.081
Hsd3B7	Ufc1	0.081
Ep400	Ywhae	0.081
B630019K06Rik	Dlg4	0.236
Fasn	Foxp3	0.126
Pstpip1	Ptpn22	0.309
Hmga2	Nifk	0.126
Purb	Rara	0.21
Arf4	Hmga2	0.126
Msra	Ywhae	0.081
Dpf2	Ywhae	0.081
Mxd1	Sin3A	0.065
Adam23	Ywhab	0.081
Myh10	Ywhab	0.081
Cand1	Unk	0.126
Nxf1	Ywhae	0.081
Nhp2L1	Ywhae	0.081
Rad21L1	Rec8	0.21
Cenpc	Ddx5	0.126
Lipc	Slc25A4	0.21
Flna	Hsd3B4	0.081
Arpc1A	Ywhae	0.081
Dido1	Eed	0.126
Pstpip1	Ptpn12	0.712
Atp2B3	Ywhae	0.081
Abi1	Brk1	0.332
Ccdc50	Ywhae	0.081
Akap12	Fhl1	0.183
Nphp4	Tubb6	0.236
Nedd4L	Ywhae	0.21
Cmas	Ywhae	0.081
Tagln3	Ywhae	0.081
Copb2	Ywhah	0.126
Psmd1	Tnk2	0.21
Nanog	Sox2	0.74
Cldn11	Csf1	0.376
Nav1	Trio	0.376
Bsg	Ryr1	0.183
Sun1	Syne2	0.376
Ahnak	Rpgrip1L	0.126
Copb1	Foxp3	0.126
Bmp1	Sfrp2	0.309
Mcf2	Nme2	0.183
Pfkm	Ywhaz	0.236
Kras	Pik3Ca	0.21
Ptprc	Sos1	0.21
Atp6V1A	Thy1	0.126
Eif4G2	Pik3R1	0.183
Alx4	Pou3F4	0.183
Brap	Hmg20A	0.21
Per1	Sfpq	0.21
Rad21L1	Stag3	0.21
Dnm1	Prnp	0.236
Kdm5C	Nfe2	0.183
Med28	Ywhae	0.081
Hist2H3C2	Hsp90Ab1	0.236
Mtor	Rpl7A	0.196
Gzmg	Ywhae	0.081
Nt5C2	Ywhae	0.081
Eps15L1	Hsd3B4	0.081
Ntrk2	Ptpn11	0.376
Sept11	Ywhae	0.081
Ldhb	Ywhae	0.081
Grb2	Usp8	0.309
Eif2Ak2	Irs1	0.376
Hnrnpa2B1	Ywhae	0.081
Srgap2	Ywhae	0.126
Hand2	Hand2	0.236
Cct7	Ezh2	0.126
Gli2	Spop	0.21
Ezh2	Hnrnpa3	0.126
Hbb-Bh1	Ywhae	0.081
Gemin6	Gemin7	0.126
Dhrs4	Ywhab	0.081
Bgn	Ywhae	0.081
Nanog	Pogz	0.236
Hsp90Aa1	Krt8	0.21
Prkce	Unknown	0.21
Akt1	Ppp2R2B	0.21
Dcx	Usp9X	0.21
Pdia5	Ywhae	0.081
Aida	Axin1	0.21
Enah	Pfn1	0.309
Cacng2	Gria1	0.21
Add3	Ywhae	0.081
Hmga2	Pycrl	0.126
Paf	Ywhah	0.126
G3Bp1	Pgls	0.081
